Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Sales Rep,Location ID,Product ID,Quantity,Discount,Sales,Profit
US-2022-000384,2023-09-11,2023-09-14,Same Day,CU-17632,Organic,"81519,Los Angeles",FUR-BO-5225837,3,0.46,710.21,153.95
US-2022-000385,2023-03-19,2023-03-26,Standard Class,CU-98225,Organic,"10527,Phoenix",TEC-MA-5998790,4,0.06,1214.9,382.44
US-2022-000386,2021-04-03,2021-04-05,Second Class,CU-86935,Organic,"61139,Houston",OFF-BI-4719335,3,0.38,1843.1,264.52
US-2022-000387,2023-12-02,2023-12-07,First Class,CU-38577,Organic,"44722,San Jose",OFF-ST-7096943,3,0.08,1311.6,75.6
US-2022-000388,2023-08-03,2023-08-07,Second Class,CU-77807,Organic,"95110,New York",FUR-CH-9906683,9,0.16,804.07,480.29
US-2022-000389,2023-05-06,2023-05-11,First Class,CU-22329,Organic,"63206,San Antonio",OFF-ST-5788447,5,0.34,1734.18,342.77
US-2022-000390,2022-06-25,2022-06-26,Standard Class,CU-22945,Organic,"56959,San Antonio",OFF-BI-8575430,8,0.29,426.48,279.45
US-2022-000391,2023-08-15,2023-08-19,Standard Class,CU-14322,Organic,"47929,New York",FUR-FU-3388619,9,0.2,606.33,110.92
US-2022-000392,2021-01-06,2021-01-09,Standard Class,CU-91843,Organic,"37634,Dallas",TEC-PH-3943436,5,0.28,1197.93,10.42
US-2022-000393,2022-10-09,2022-10-10,Second Class,CU-93337,Organic,"18826,Phoenix",OFF-FA-3002990,4,0.33,1766.37,57.86
US-2022-000394,2023-12-28,2023-12-30,First Class,CU-81388,Organic,"69280,New York",OFF-ST-3086986,1,0.48,128.12,4.36
US-2022-000395,2023-12-13,2023-12-15,Standard Class,CU-86641,Organic,"34306,San Antonio",FUR-TA-9775239,2,0.32,1154.81,234.75
US-2022-000396,2022-01-21,2022-01-22,Same Day,CU-95505,Organic,"48276,San Diego",TEC-MA-2330523,3,0.43,1479.48,284.04
US-2022-000397,2022-09-02,2022-09-07,Same Day,CU-17419,Organic,"76896,San Diego",TEC-CO-4672640,8,0.32,818.89,-82.16
US-2022-000398,2022-07-11,2022-07-12,Second Class,CU-58997,Organic,"99646,San Antonio",FUR-FU-9471187,7,0.4,1252.63,-72.61
US-2022-000399,2021-05-10,2021-05-11,Same Day,CU-91756,Organic,"50669,Dallas",TEC-MA-7554937,9,0.32,106.14,494.53
US-2022-000400,2022-10-29,2022-10-31,Standard Class,CU-34179,Organic,"55631,Dallas",TEC-CO-6191965,7,0.43,1688.37,-94.49
US-2022-000401,2022-06-29,2022-07-06,First Class,CU-90888,Organic,"48546,Phoenix",OFF-PA-1969106,7,0.47,1314.92,318.96
US-2022-000402,2021-06-22,2021-06-28,Same Day,CU-83144,Organic,"66935,Philadelphia",TEC-CO-6150683,2,0.28,1255.9,157.93
US-2022-000403,2022-05-11,2022-05-14,First Class,CU-49555,Organic,"28843,Los Angeles",FUR-BO-2196750,2,0.38,1215.63,231.3
US-2022-000404,2023-04-19,2023-04-22,First Class,CU-81789,Organic,"68583,New York",TEC-PH-9924623,8,0.43,1532.68,171.29
US-2022-000405,2021-01-03,2021-01-08,Second Class,CU-65191,Organic,"71997,San Antonio",TEC-AC-8297730,4,0.01,1538.39,97.31
US-2022-000406,2021-07-21,2021-07-28,Standard Class,CU-36423,Organic,"40108,Los Angeles",TEC-CO-3655726,5,0.02,1871.65,357.53
US-2022-000407,2021-03-16,2021-03-20,Second Class,CU-99744,Organic,"17383,San Antonio",FUR-FU-4267486,1,0.31,271.6,72.55
US-2022-000408,2021-03-11,2021-03-16,Standard Class,CU-93161,Organic,"12896,New York",TEC-AC-1530311,2,0.5,548.52,-57.89
US-2022-000409,2023-03-24,2023-03-26,Same Day,CU-70388,Organic,"33142,Houston",OFF-ST-8656995,1,0.04,141.57,477.44
US-2022-000410,2023-12-17,2023-12-21,Second Class,CU-26111,Organic,"33677,Los Angeles",FUR-CH-5166954,8,0.37,724.32,-44.66
US-2022-000411,2023-09-07,2023-09-14,Second Class,CU-42784,Organic,"91294,San Diego",OFF-ST-2704892,10,0.39,1453.93,334.61
US-2022-000412,2021-12-26,2021-12-31,Second Class,CU-60644,Organic,"67142,New York",TEC-PH-8962377,2,0.28,44.18,-41.15
US-2022-000413,2021-07-11,2021-07-18,Second Class,CU-91743,Organic,"60213,Houston",TEC-PH-5592637,10,0.08,1438.89,361.14
US-2022-000414,2021-11-19,2021-11-22,Second Class,CU-18278,Organic,"64145,San Diego",OFF-PA-1231408,9,0.04,1872.78,296.64
US-2022-000415,2021-05-26,2021-05-27,Same Day,CU-78239,Organic,"39213,Los Angeles",FUR-TA-6286007,6,0.28,1192.75,167.67
US-2022-000416,2021-02-05,2021-02-09,Second Class,CU-57534,Organic,"45213,San Diego",FUR-BO-3642416,1,0.06,1616.65,375.08
US-2022-000417,2021-08-05,2021-08-06,Standard Class,CU-10158,Organic,"67362,Los Angeles",OFF-ST-1578988,6,0.11,810.89,395.96
US-2022-000418,2023-04-19,2023-04-20,First Class,CU-66304,Organic,"67322,Phoenix",TEC-MA-3807142,6,0.15,1643.85,158.75
US-2022-000419,2023-06-12,2023-06-13,Second Class,CU-75640,Organic,"31831,Chicago",OFF-PA-8599814,4,0.26,1674.73,37.18
US-2022-000420,2023-08-25,2023-08-27,Same Day,CU-35999,Organic,"47123,Dallas",OFF-FA-6139675,7,0.22,1141.18,90.19
US-2022-000421,2023-01-30,2023-02-05,Same Day,CU-63924,Organic,"10989,Los Angeles",TEC-CO-3527205,9,0.33,482.23,66.43
US-2022-000422,2021-12-25,2021-12-30,Second Class,CU-86011,Organic,"48934,San Antonio",TEC-MA-3878902,6,0.44,1480.82,470.91
US-2022-000423,2021-11-21,2021-11-23,First Class,CU-56502,Organic,"53876,San Diego",OFF-PA-2022618,3,0.36,100.75,299.92
US-2022-000424,2022-06-09,2022-06-14,Standard Class,CU-78508,Organic,"48502,Houston",TEC-CO-3763983,1,0.15,86.79,2.32
US-2022-000425,2021-10-03,2021-10-05,First Class,CU-14302,Organic,"70902,Dallas",FUR-BO-8663917,4,0.23,1262.88,445.31
US-2022-000426,2023-01-20,2023-01-23,Same Day,CU-71070,Organic,"50868,Phoenix",FUR-BO-8696957,7,0.09,907.97,-52.11
US-2022-000427,2023-08-30,2023-08-31,Second Class,CU-96927,Organic,"22653,Chicago",TEC-MA-9067969,2,0.38,1729.33,223.51
US-2022-000428,2022-12-06,2022-12-07,Standard Class,CU-78304,Organic,"65852,San Antonio",TEC-AC-4488320,7,0.39,496.28,-86.09
US-2022-000429,2022-07-21,2022-07-24,First Class,CU-75104,Organic,"20061,New York",TEC-AC-6167007,6,0.16,1523.08,-67.27
US-2022-000430,2022-10-28,2022-10-31,First Class,CU-19738,Organic,"53550,San Diego",FUR-CH-1651178,3,0.07,1831.48,361.17
US-2022-000431,2021-08-13,2021-08-16,First Class,CU-81089,Organic,"47675,San Diego",FUR-TA-7548436,5,0.43,477.83,271.34
US-2022-000432,2021-01-18,2021-01-22,Standard Class,CU-94145,Organic,"33692,San Diego",TEC-MA-2940130,7,0.18,1305.04,132.04
US-2022-000433,2021-07-12,2021-07-16,Second Class,CU-26262,Organic,"98297,San Diego",TEC-PH-3219825,2,0.39,1139.09,409.62
US-2022-000434,2023-11-09,2023-11-15,Same Day,CU-23180,Organic,"78165,Dallas",FUR-CH-3962232,10,0.34,1873.03,423.84
US-2022-000435,2023-10-05,2023-10-07,Standard Class,CU-14035,Organic,"18745,Houston",TEC-AC-6221785,4,0.34,1603.97,-84.65
US-2022-000436,2021-11-10,2021-11-17,Standard Class,CU-70190,Organic,"35501,New York",OFF-BI-7851346,4,0.28,1803.1,101.16
US-2022-000437,2022-02-26,2022-03-04,Second Class,CU-96792,Organic,"53112,Philadelphia",TEC-CO-3310745,6,0.36,686.04,74.2
US-2022-000438,2023-01-28,2023-01-30,Standard Class,CU-71740,Organic,"57977,Philadelphia",TEC-AC-9501520,5,0.5,192.14,16.68
US-2022-000439,2022-01-27,2022-02-02,Second Class,CU-19941,Organic,"80361,Houston",TEC-PH-1936388,6,0.18,93.86,92.31
US-2022-000440,2021-08-11,2021-08-14,First Class,CU-82922,Organic,"89017,Houston",FUR-FU-1495118,4,0.32,1150.91,-78.69
US-2022-000441,2021-03-31,2021-04-06,Standard Class,CU-82741,Organic,"59280,San Antonio",TEC-CO-6496082,3,0.35,1104.36,-68.43
US-2022-000442,2022-02-04,2022-02-05,Same Day,CU-39861,Organic,"35147,Dallas",TEC-CO-7595279,5,0.39,1618.46,18.01
US-2022-000443,2023-03-31,2023-04-02,First Class,CU-64488,Organic,"25641,Dallas",OFF-BI-6056806,8,0.25,300.27,-42.64
US-2022-000444,2021-09-21,2021-09-27,Same Day,CU-46849,Organic,"35314,Phoenix",OFF-AR-8664742,9,0.19,1312.86,39.52
US-2022-000445,2022-02-25,2022-02-28,First Class,CU-66888,Organic,"85865,San Jose",OFF-FA-5459939,2,0.4,1789.37,41.18
US-2022-000446,2022-08-29,2022-08-31,Standard Class,CU-16477,Organic,"64895,Philadelphia",OFF-AR-6083834,8,0.41,869.13,264.64
US-2022-000447,2023-02-24,2023-03-03,First Class,CU-27956,Organic,"30827,Los Angeles",FUR-FU-6410068,9,0.09,1821.69,35.1
US-2022-000448,2022-05-28,2022-06-02,Same Day,CU-44671,Organic,"99390,Houston",TEC-MA-6267850,1,0.31,757.02,187.2
US-2022-000449,2023-05-19,2023-05-25,Same Day,CU-42052,Organic,"70671,San Diego",OFF-ST-5828855,2,0.17,825.7,146.02
US-2022-000450,2023-02-18,2023-02-23,First Class,CU-24686,Organic,"29474,Phoenix",FUR-TA-3663342,7,0.23,393.5,324.93
US-2022-000451,2022-08-10,2022-08-16,Second Class,CU-96543,Organic,"62945,Dallas",FUR-TA-6347175,2,0.07,1877.84,201.36
US-2022-000452,2021-04-05,2021-04-08,Second Class,CU-55351,Organic,"84245,San Diego",TEC-CO-8029291,7,0.06,409.06,267.98
US-2022-000453,2022-05-02,2022-05-06,Same Day,CU-14002,Organic,"46354,Philadelphia",TEC-AC-1577193,4,0.33,374.35,-29.53
US-2022-000454,2022-09-14,2022-09-19,Standard Class,CU-25812,Organic,"18202,Dallas",TEC-CO-5118160,2,0.12,1608.86,463.7
US-2022-000455,2022-06-07,2022-06-13,First Class,CU-44782,Organic,"25794,Philadelphia",OFF-PA-2040721,2,0.08,116.46,449.11
US-2022-000456,2021-05-31,2021-06-04,First Class,CU-59032,Organic,"22503,Philadelphia",FUR-CH-9886448,5,0.33,712.84,477.88
US-2022-000457,2021-07-07,2021-07-13,Second Class,CU-45522,Organic,"57567,Chicago",OFF-PA-2680202,5,0.09,1216.52,291.51
US-2022-000458,2022-05-17,2022-05-24,Second Class,CU-57061,Organic,"70963,San Diego",TEC-CO-5008327,8,0.4,820.39,407.55
US-2022-000459,2023-07-24,2023-07-29,Same Day,CU-15126,Organic,"20772,Chicago",FUR-TA-5422300,2,0.34,32.54,360.18
US-2022-000460,2022-08-18,2022-08-25,Second Class,CU-38191,Organic,"94220,Houston",FUR-TA-9764447,2,0.16,1334.49,378.32
US-2022-000461,2023-06-27,2023-07-02,First Class,CU-23305,Organic,"19347,San Jose",TEC-PH-4673676,4,0.13,58.36,-29.81
US-2022-000462,2022-05-05,2022-05-09,Second Class,CU-77412,Organic,"25576,San Antonio",OFF-FA-5403278,8,0.05,303.97,17.81
US-2022-000463,2023-05-01,2023-05-08,First Class,CU-37235,Organic,"34583,Phoenix",TEC-MA-6507753,6,0.14,1309.41,224.54
US-2022-000464,2021-06-16,2021-06-23,First Class,CU-66574,Organic,"68176,Phoenix",FUR-TA-7243876,10,0.13,690.87,71.27
US-2022-000465,2021-10-03,2021-10-04,Standard Class,CU-25528,Organic,"92900,Los Angeles",OFF-BI-9708045,6,0.01,500.32,344.5
US-2022-000466,2021-12-19,2021-12-24,Standard Class,CU-95920,Organic,"17485,Dallas",TEC-MA-1119205,2,0.12,617.13,270.13
US-2022-000467,2022-10-26,2022-10-30,Second Class,CU-86605,Organic,"48069,Houston",TEC-MA-4198683,7,0.35,1354.16,109.8
US-2022-000468,2022-06-29,2022-07-06,Same Day,CU-23448,Organic,"70699,Los Angeles",FUR-CH-8078565,10,0.38,1611.93,368.97
US-2022-000469,2023-09-20,2023-09-27,Standard Class,CU-40356,Organic,"11047,Chicago",OFF-AR-5596529,9,0.17,138.67,147.22
US-2022-000470,2022-07-07,2022-07-08,Same Day,CU-56970,Organic,"22471,New York",FUR-TA-8063942,3,0.3,609.2,-35.69
US-2022-000471,2022-12-05,2022-12-08,Standard Class,CU-50216,Organic,"42991,Philadelphia",TEC-CO-2862080,1,0.4,1916.25,303.25
US-2022-000472,2022-04-27,2022-05-03,Same Day,CU-22444,Organic,"21758,San Jose",OFF-FA-2209595,3,0.07,20.87,266.19
US-2022-000473,2021-01-06,2021-01-13,Same Day,CU-15401,Organic,"32497,San Antonio",OFF-AR-4458968,6,0.16,709.17,179.55
US-2022-000474,2021-11-13,2021-11-19,Standard Class,CU-41774,Organic,"44126,Los Angeles",TEC-AC-6921408,7,0.25,1963.04,79.57
US-2022-000475,2022-06-14,2022-06-20,First Class,CU-31721,Organic,"28180,Houston",FUR-TA-7398768,8,0.23,1932.9,57.66
US-2022-000476,2023-12-05,2023-12-06,Standard Class,CU-27940,Organic,"75185,Los Angeles",TEC-CO-7651767,3,0.1,638.73,248.52
US-2022-000477,2023-02-02,2023-02-09,First Class,CU-55989,Organic,"36292,Phoenix",OFF-AR-9693820,1,0.41,1829.07,167.18
US-2022-000478,2021-11-04,2021-11-06,Standard Class,CU-66470,Organic,"72840,San Antonio",OFF-ST-9557799,3,0.36,111.43,33.14
US-2022-000479,2023-03-17,2023-03-23,Second Class,CU-93714,Organic,"33367,Chicago",OFF-ST-8397178,7,0.23,961.79,32.74
US-2022-000480,2022-04-06,2022-04-13,First Class,CU-31270,Organic,"58571,New York",FUR-TA-3315609,6,0.2,133.84,492.74
US-2022-000481,2022-01-03,2022-01-06,Second Class,CU-41748,Organic,"31425,Phoenix",FUR-CH-3739306,1,0.12,203.62,212.87
US-2022-000482,2021-10-05,2021-10-12,First Class,CU-61638,Organic,"69123,Houston",OFF-FA-1778348,8,0.12,322.24,318.78
US-2022-000483,2021-05-22,2021-05-25,Second Class,CU-86056,Organic,"99074,Los Angeles",TEC-AC-6806704,8,0.1,1080.04,107.5
US-2022-000484,2021-01-12,2021-01-14,First Class,CU-25626,Organic,"96043,New York",TEC-AC-3522086,9,0.43,332.94,441.85
US-2022-000485,2022-01-23,2022-01-25,Same Day,CU-62699,Organic,"34474,Los Angeles",OFF-BI-4118671,3,0.09,1049.35,-66.06
US-2022-000486,2022-04-01,2022-04-02,Same Day,CU-53485,Organic,"83586,New York",FUR-TA-5700192,4,0.19,726.27,355.92
US-2022-000487,2022-02-09,2022-02-16,Second Class,CU-15157,Organic,"42068,Philadelphia",OFF-PA-3361175,6,0.44,436.56,295.65
US-2022-000488,2023-03-04,2023-03-05,Second Class,CU-36309,Organic,"17426,New York",FUR-BO-4474946,4,0.32,559.43,484.25
US-2022-000489,2022-07-22,2022-07-25,Second Class,CU-47740,Organic,"30032,San Antonio",OFF-AR-3413350,4,0.29,1822.48,356.94
US-2022-000490,2022-06-14,2022-06-18,First Class,CU-31158,Organic,"78587,Chicago",TEC-MA-3536006,5,0.43,691.22,-51.72
US-2022-000491,2023-08-28,2023-08-31,Same Day,CU-45105,Organic,"81537,Dallas",TEC-PH-2006274,1,0.1,1218.69,9.39
US-2022-000492,2021-02-25,2021-03-01,First Class,CU-63642,Organic,"20139,San Antonio",FUR-FU-2994418,1,0.11,468.06,109.32
US-2022-000493,2022-03-30,2022-04-02,Same Day,CU-32429,Organic,"44803,Los Angeles",OFF-ST-9996991,5,0.19,699.17,95.17
US-2022-000494,2022-05-09,2022-05-10,Standard Class,CU-11158,Organic,"93145,Houston",TEC-MA-9530228,6,0.12,1147.37,278.38
US-2022-000495,2022-01-13,2022-01-20,First Class,CU-93976,Organic,"32726,Houston",TEC-PH-9179601,2,0.29,1969.85,79.5
US-2022-000496,2022-07-08,2022-07-15,Same Day,CU-93045,Organic,"98407,San Antonio",TEC-PH-4288223,5,0.32,484.05,352.56
US-2022-000497,2023-01-31,2023-02-07,Same Day,CU-85519,Organic,"32418,Los Angeles",FUR-FU-7157646,4,0.18,1455.8,10.31
US-2022-000498,2021-11-01,2021-11-07,Standard Class,CU-80502,Organic,"89990,Chicago",OFF-FA-1725004,4,0.48,61.95,-2.97
US-2022-000499,2022-06-14,2022-06-21,First Class,CU-37976,Organic,"66701,Houston",TEC-MA-6703242,5,0.34,1324.88,426.64
US-2022-000500,2022-11-22,2022-11-28,First Class,CU-36660,Organic,"39849,Houston",TEC-CO-8053852,5,0.49,1546.26,483.34
US-2022-000501,2023-02-19,2023-02-24,First Class,CU-49685,Organic,"99663,Los Angeles",TEC-MA-8228647,2,0.4,1939.08,-53.91
US-2022-000502,2022-06-05,2022-06-11,Second Class,CU-31612,Organic,"97323,San Jose",OFF-BI-3044356,8,0.39,1893.1,144.8
US-2022-000503,2023-10-16,2023-10-23,Standard Class,CU-53497,Organic,"90480,San Diego",OFF-ST-9854358,5,0.25,1884.06,302.41
US-2022-000504,2021-03-17,2021-03-19,Same Day,CU-28010,Organic,"26562,Chicago",TEC-AC-7583539,10,0.13,1678.96,368.35
US-2022-000505,2023-06-04,2023-06-05,Second Class,CU-30778,Organic,"65480,Dallas",OFF-ST-7800613,4,0.31,788.73,84.82
US-2022-000506,2021-12-07,2021-12-13,Same Day,CU-22443,Organic,"91978,Houston",OFF-AR-8841790,10,0.34,458.23,190.88
US-2022-000507,2022-11-27,2022-11-28,Same Day,CU-87482,Organic,"11787,San Antonio",TEC-PH-6208152,8,0.12,1497.76,183.37
US-2022-000508,2021-08-24,2021-08-27,Standard Class,CU-51848,Organic,"49268,Los Angeles",FUR-CH-8704655,8,0.03,1850.23,414.97
US-2022-000509,2021-08-10,2021-08-12,Standard Class,CU-20105,Organic,"46579,Los Angeles",FUR-BO-2939213,5,0.19,1806.54,304.14
US-2022-000510,2021-05-18,2021-05-24,Same Day,CU-14237,Organic,"84093,Houston",OFF-PA-5457411,3,0.12,603.61,456.44
US-2022-000511,2021-12-15,2021-12-19,Standard Class,CU-53121,Organic,"15719,Houston",FUR-TA-1851438,1,0.39,648.95,363.11
US-2022-000512,2023-03-24,2023-03-30,Second Class,CU-10252,Organic,"80313,Philadelphia",TEC-PH-6849642,9,0.06,1185.19,376.61
US-2022-000513,2022-10-25,2022-10-27,Standard Class,CU-91883,Organic,"96225,Houston",OFF-AR-5541872,1,0.29,937.43,131.28
US-2022-000514,2022-11-18,2022-11-19,Same Day,CU-49856,Organic,"20134,Houston",FUR-TA-8228548,9,0.14,1664.98,356.42
US-2022-000515,2021-07-18,2021-07-25,Same Day,CU-70864,Organic,"72298,Philadelphia",TEC-CO-5966974,1,0.12,926.53,-19.28
US-2022-000516,2021-10-05,2021-10-09,Second Class,CU-53554,Organic,"22856,Los Angeles",FUR-TA-2763256,2,0.39,1271.28,329.8
US-2022-000517,2023-12-22,2023-12-29,Second Class,CU-49462,Organic,"34177,Houston",TEC-PH-5667587,7,0.34,1612.1,244.59
US-2022-000518,2023-06-05,2023-06-09,Same Day,CU-42976,Organic,"44961,Houston",TEC-PH-6422520,10,0.19,398.88,141.9
US-2022-000519,2022-11-06,2022-11-10,Standard Class,CU-86678,Organic,"14861,Houston",FUR-CH-3921193,9,0.42,755.9,219.55
US-2022-000520,2022-07-06,2022-07-11,First Class,CU-96273,Organic,"42010,New York",FUR-TA-6644210,1,0.35,1817.21,267.66
US-2022-000521,2021-10-19,2021-10-23,First Class,CU-53150,Organic,"41615,Chicago",TEC-CO-2959004,9,0.03,29.94,371.37
US-2022-000522,2022-05-09,2022-05-16,Second Class,CU-23329,Organic,"70211,Chicago",FUR-BO-9364202,3,0.24,1950.86,174.98
US-2022-000523,2021-09-23,2021-09-29,Second Class,CU-40123,Organic,"48799,San Antonio",FUR-CH-8357372,9,0.23,231.44,239.21
US-2022-000524,2021-10-29,2021-11-01,First Class,CU-29042,Organic,"98660,San Jose",FUR-FU-3289018,7,0.15,385.5,131.81
US-2022-000525,2023-04-08,2023-04-14,First Class,CU-75810,Organic,"99319,New York",TEC-PH-6086634,6,0.3,668.83,75.83
US-2022-000526,2021-03-12,2021-03-18,First Class,CU-48391,Organic,"64293,San Diego",OFF-PA-7647644,10,0.02,843.4,323.29
US-2022-000527,2021-12-12,2021-12-19,Same Day,CU-11180,Organic,"35595,Dallas",OFF-SU-9650650,10,0.25,1354.75,461.32
US-2022-000528,2021-04-21,2021-04-22,Second Class,CU-83389,Organic,"60069,New York",FUR-FU-2481712,4,0.13,1715.72,226.63
US-2022-000529,2022-05-22,2022-05-23,Second Class,CU-70161,Organic,"15405,Philadelphia",OFF-FA-4626362,1,0.44,956.13,249.58
US-2022-000530,2021-05-08,2021-05-11,Same Day,CU-15087,Organic,"94273,New York",TEC-MA-9642123,6,0.39,355.49,294.93
US-2022-000531,2023-05-08,2023-05-09,Second Class,CU-23330,Organic,"57334,Dallas",FUR-BO-7788058,5,0.14,596.7,493.88
US-2022-000532,2021-05-31,2021-06-04,Second Class,CU-28300,Organic,"88407,Phoenix",OFF-ST-4987137,4,0.29,286.23,151.86
US-2022-000533,2023-12-23,2023-12-29,Second Class,CU-37135,Organic,"47155,Dallas",OFF-SU-3353254,8,0.45,833.74,-72.47
US-2022-000534,2022-02-23,2022-02-25,Same Day,CU-85519,Organic,"40305,San Jose",TEC-PH-1722385,6,0.23,1707.0,325.59
US-2022-000535,2022-04-30,2022-05-03,Second Class,CU-39777,Organic,"16046,San Jose",TEC-CO-7084081,9,0.17,395.16,92.25
US-2022-000536,2023-03-30,2023-03-31,Second Class,CU-91823,Organic,"69904,Chicago",FUR-FU-7693727,6,0.29,1351.45,150.15
US-2022-000537,2022-01-27,2022-01-29,Same Day,CU-13686,Organic,"58063,San Antonio",OFF-PA-9524539,5,0.16,247.46,82.16
US-2022-000538,2021-12-18,2021-12-20,Standard Class,CU-68635,Organic,"26499,San Antonio",TEC-MA-7703547,8,0.3,224.21,483.31
US-2022-000539,2022-10-09,2022-10-11,First Class,CU-35590,Organic,"65398,Los Angeles",TEC-CO-1563225,10,0.33,1344.65,241.63
US-2022-000540,2021-04-03,2021-04-07,Second Class,CU-56019,Organic,"55701,Houston",OFF-FA-6766067,8,0.18,95.36,-0.24
US-2022-000541,2023-05-03,2023-05-04,First Class,CU-43299,Organic,"25764,Los Angeles",TEC-CO-3941917,4,0.01,799.14,341.8
US-2022-000542,2022-06-02,2022-06-09,First Class,CU-26799,Organic,"13082,Chicago",TEC-PH-2760107,4,0.04,1010.09,330.79
US-2022-000543,2022-11-22,2022-11-23,Standard Class,CU-13405,Organic,"33812,Houston",TEC-PH-9944212,10,0.3,224.93,121.56
US-2022-000544,2023-08-18,2023-08-24,Standard Class,CU-68274,Organic,"63466,Dallas",OFF-SU-6384627,1,0.25,1851.88,440.66
US-2022-000545,2021-10-09,2021-10-14,First Class,CU-81262,Organic,"52429,New York",TEC-PH-4269617,10,0.3,1812.47,469.98
US-2022-000546,2022-01-06,2022-01-11,Standard Class,CU-21800,Organic,"33506,Chicago",TEC-CO-4695800,4,0.15,1921.75,271.89
US-2022-000547,2022-08-17,2022-08-23,Same Day,CU-60070,Organic,"19734,Dallas",TEC-CO-8472696,10,0.34,1219.49,163.1
US-2022-000548,2023-09-02,2023-09-09,First Class,CU-78740,Organic,"69112,San Diego",TEC-CO-6627808,3,0.35,1700.66,476.28
US-2022-000549,2023-05-30,2023-06-03,First Class,CU-80081,Organic,"97996,San Jose",TEC-AC-6207755,4,0.12,1744.69,63.18
US-2022-000550,2021-10-01,2021-10-04,Second Class,CU-57924,Organic,"46632,Houston",OFF-SU-5257935,7,0.48,865.89,390.05
US-2022-000551,2022-02-18,2022-02-23,Same Day,CU-10153,Organic,"69135,San Diego",FUR-TA-7983721,4,0.45,350.37,181.8
US-2022-000552,2023-09-05,2023-09-12,Standard Class,CU-23011,Organic,"25639,Dallas",TEC-AC-8877888,8,0.03,821.4,-40.09
US-2022-000553,2023-03-11,2023-03-17,Standard Class,CU-94752,Organic,"48783,Phoenix",OFF-AR-2891890,10,0.13,1817.12,-50.94
US-2022-000554,2023-10-17,2023-10-18,First Class,CU-14247,Organic,"10862,Philadelphia",TEC-PH-3193037,5,0.11,1957.85,319.85
US-2022-000555,2021-12-17,2021-12-20,Same Day,CU-43368,Organic,"96966,Dallas",FUR-BO-9350519,3,0.02,1507.37,410.74
US-2022-000556,2022-02-14,2022-02-17,Second Class,CU-14925,Organic,"82976,New York",FUR-FU-2403944,2,0.23,483.89,-26.62
US-2022-000557,2022-08-04,2022-08-07,Second Class,CU-49703,Organic,"55175,San Antonio",FUR-FU-4803882,10,0.2,948.17,-86.36
US-2022-000558,2021-04-13,2021-04-15,Standard Class,CU-24798,Organic,"64329,San Diego",OFF-ST-9591505,2,0.2,566.79,-77.32
US-2022-000559,2021-05-16,2021-05-22,Standard Class,CU-96459,Organic,"84074,Los Angeles",OFF-ST-2173858,3,0.49,573.17,126.62
US-2022-000560,2021-12-22,2021-12-26,Same Day,CU-45643,Organic,"34421,San Jose",TEC-CO-9298923,10,0.48,1119.67,0.89
US-2022-000561,2023-06-22,2023-06-29,Standard Class,CU-61468,Organic,"39105,Los Angeles",FUR-CH-3411359,1,0.02,123.14,132.86
US-2022-000562,2023-08-26,2023-08-30,Same Day,CU-31003,Organic,"43961,Houston",OFF-SU-8596878,7,0.29,870.87,473.52
US-2022-000563,2021-10-05,2021-10-10,Second Class,CU-88494,Organic,"80327,San Jose",TEC-AC-1764809,1,0.17,1171.34,340.01
US-2022-000564,2023-01-13,2023-01-15,First Class,CU-50812,Organic,"81743,Los Angeles",FUR-CH-2783336,9,0.25,616.47,130.91
US-2022-000565,2021-06-28,2021-07-03,Second Class,CU-31451,Organic,"51336,Phoenix",FUR-CH-1434999,8,0.25,1652.35,-33.42
US-2022-000566,2022-06-04,2022-06-11,Same Day,CU-95068,Organic,"78948,Chicago",TEC-PH-9297252,3,0.07,1537.77,293.04
US-2022-000567,2021-04-23,2021-04-30,Second Class,CU-80409,Organic,"59270,Dallas",TEC-PH-5149950,10,0.15,1159.72,329.08
US-2022-000568,2022-04-05,2022-04-09,Second Class,CU-51527,Organic,"31723,San Diego",OFF-BI-5175430,9,0.3,1708.09,96.61
US-2022-000569,2023-09-12,2023-09-18,Same Day,CU-83583,Organic,"12017,Los Angeles",TEC-AC-3502661,3,0.43,1183.63,309.05
US-2022-000570,2022-11-17,2022-11-18,First Class,CU-94524,Organic,"24616,Los Angeles",FUR-FU-3902303,9,0.08,1191.97,176.68
US-2022-000571,2023-08-16,2023-08-19,First Class,CU-52672,Organic,"22367,Los Angeles",TEC-MA-9435520,10,0.05,1732.35,272.12
US-2022-000572,2021-09-18,2021-09-25,Second Class,CU-16318,Organic,"65738,San Antonio",OFF-AR-9001946,2,0.19,968.54,348.58
US-2022-000573,2021-08-02,2021-08-05,Same Day,CU-57124,Organic,"70029,Dallas",TEC-PH-3854107,9,0.0,545.35,452.81
US-2022-000574,2021-11-16,2021-11-22,First Class,CU-90105,Organic,"14237,San Diego",FUR-FU-3298871,10,0.42,917.68,496.06
US-2022-000575,2021-06-16,2021-06-18,Second Class,CU-71939,Organic,"16972,Chicago",TEC-PH-3439340,7,0.31,1535.94,105.36
US-2022-000576,2023-04-21,2023-04-28,Second Class,CU-40561,Organic,"99312,Dallas",FUR-BO-6117575,4,0.47,1495.45,212.79
